Max Temperature,Day,Year,Month
50,25,1991,11
51.079999999999998,26,1991,11
57.920000000000002,27,1991,11
53.060000000000002,28,1991,11
37.94,29,1991,11
30.92,30,1991,11
NA,31,1991,11
26.960000000000001,1,1991,12
26.059999999999999,2,1991,12
39.020000000000003,3,1991,12
37.039999999999999,4,1991,12
44.060000000000002,5,1991,12
39.920000000000002,6,1991,12
57.020000000000003,7,1991,12
48.020000000000003,8,1991,12
48.920000000000002,9,1991,12
46.939999999999998,10,1991,12
44.960000000000001,11,1991,12
37.939999999999998,12,1991,12
44.060000000000002,13,1991,12
48.020000000000003,14,1991,12
42.079999999999998,15,1991,12
46.939999999999998,16,1991,12
48.920000000000002,17,1991,12
48.020000000000003,18,1991,12
37.039999999999999,19,1991,12
35.060000000000002,20,1991,12
37.939999999999998,21,1991,12
33.979999999999997,22,1991,12
35.960000000000001,23,1991,12
37.939999999999998,24,1991,12
30.02,25,1991,12
37.039999999999999,26,1991,12
39.920000000000002,27,1991,12
28.940000000000001,28,1991,12
37.94,29,1991,12
37.94,30,1991,12
37.04,31,1991,12
42.979999999999997,1,1992,1
32,2,1992,1
33.079999999999998,3,1992,1
32,4,1992,1
42.079999999999998,5,1992,1
37.039999999999999,6,1992,1
28.039999999999999,7,1992,1
28.940000000000001,8,1992,1
30.920000000000002,9,1992,1
33.979999999999997,10,1992,1
39.920000000000002,11,1992,1
44.060000000000002,12,1992,1
30.02,13,1992,1
35.060000000000002,14,1992,1
35.960000000000001,15,1992,1
30.02,16,1992,1
46.939999999999998,17,1992,1
48.020000000000003,18,1992,1
33.079999999999998,19,1992,1
30.920000000000002,20,1992,1
32,21,1992,1
41,22,1992,1
44.060000000000002,23,1992,1
42.979999999999997,24,1992,1
57.020000000000003,25,1992,1
46.939999999999998,26,1992,1
55.939999999999998,27,1992,1
46.939999999999998,28,1992,1
48.02,29,1992,1
50,30,1992,1
44.96,31,1992,1
46.039999999999999,1,1992,2
50,2,1992,2
46.939999999999998,3,1992,2
39.920000000000002,4,1992,2
42.979999999999997,5,1992,2
48.020000000000003,6,1992,2
44.060000000000002,7,1992,2
39.020000000000003,8,1992,2
42.079999999999998,9,1992,2
44.060000000000002,10,1992,2
37.939999999999998,11,1992,2
39.020000000000003,12,1992,2
39.020000000000003,13,1992,2
35.960000000000001,14,1992,2
39.920000000000002,15,1992,2
41,16,1992,2
33.979999999999997,17,1992,2
39.020000000000003,18,1992,2
44.060000000000002,19,1992,2
48.920000000000002,20,1992,2
53.960000000000001,21,1992,2
55.039999999999999,22,1992,2
55.939999999999998,23,1992,2
42.979999999999997,24,1992,2
48.920000000000002,25,1992,2
46.039999999999999,26,1992,2
44.060000000000002,27,1992,2
53.960000000000001,28,1992,2
57.92,29,1992,2
NA,30,1992,2
NA,31,1992,2
53.060000000000002,1,1992,3
48.920000000000002,2,1992,3
44.060000000000002,3,1992,3
44.060000000000002,4,1992,3
44.060000000000002,5,1992,3
46.039999999999999,6,1992,3
48.020000000000003,7,1992,3
48.920000000000002,8,1992,3
33.979999999999997,9,1992,3
39.020000000000003,10,1992,3
42.979999999999997,11,1992,3
48.920000000000002,12,1992,3
57.020000000000003,13,1992,3
55.039999999999999,14,1992,3
55.039999999999999,15,1992,3
53.960000000000001,16,1992,3
51.079999999999998,17,1992,3
46.039999999999999,18,1992,3
44.960000000000001,19,1992,3
51.079999999999998,20,1992,3
53.060000000000002,21,1992,3
39.920000000000002,22,1992,3
42.979999999999997,23,1992,3
42.979999999999997,24,1992,3
50,25,1992,3
55.039999999999999,26,1992,3
51.979999999999997,27,1992,3
39.920000000000002,28,1992,3
46.94,29,1992,3
48.92,30,1992,3
53.06,31,1992,3
42.979999999999997,1,1992,4
48.020000000000003,2,1992,4
50,3,1992,4
57.920000000000002,4,1992,4
60.079999999999998,5,1992,4
57.020000000000003,6,1992,4
57.920000000000002,7,1992,4
62.060000000000002,8,1992,4
64.040000000000006,9,1992,4
64.040000000000006,10,1992,4
64.040000000000006,11,1992,4
68,12,1992,4
68,13,1992,4
64.939999999999998,14,1992,4
62.060000000000002,15,1992,4
60.979999999999997,16,1992,4
60.079999999999998,17,1992,4
64.040000000000006,18,1992,4
55.939999999999998,19,1992,4
53.060000000000002,20,1992,4
62.060000000000002,21,1992,4
62.960000000000001,22,1992,4
60.079999999999998,23,1992,4
68,24,1992,4
69.980000000000004,25,1992,4
73.040000000000006,26,1992,4
73.939999999999998,27,1992,4
75.019999999999996,28,1992,4
77,29,1992,4
75.02,30,1992,4
NA,31,1992,4
71.959999999999994,1,1992,5
71.959999999999994,2,1992,5
71.060000000000002,3,1992,5
71.060000000000002,4,1992,5
66.920000000000002,5,1992,5
53.960000000000001,6,1992,5
60.079999999999998,7,1992,5
62.060000000000002,8,1992,5
66.019999999999996,9,1992,5
60.079999999999998,10,1992,5
60.979999999999997,11,1992,5
66.019999999999996,12,1992,5
68,13,1992,5
71.060000000000002,14,1992,5
73.040000000000006,15,1992,5
71.060000000000002,16,1992,5
71.959999999999994,17,1992,5
73.939999999999998,18,1992,5
75.019999999999996,19,1992,5
59,20,1992,5
62.960000000000001,21,1992,5
55.039999999999999,22,1992,5
57.920000000000002,23,1992,5
51.979999999999997,24,1992,5
57.920000000000002,25,1992,5
62.960000000000001,26,1992,5
62.060000000000002,27,1992,5
64.939999999999998,28,1992,5
64.94,29,1992,5
57.92,30,1992,5
62.96,31,1992,5
71.060000000000002,1,1992,6
73.040000000000006,2,1992,6
71.959999999999994,3,1992,6
73.040000000000006,4,1992,6
78.079999999999998,5,1992,6
75.019999999999996,6,1992,6
69.980000000000004,7,1992,6
66.920000000000002,8,1992,6
64.040000000000006,9,1992,6
68,10,1992,6
71.060000000000002,11,1992,6
71.959999999999994,12,1992,6
71.959999999999994,13,1992,6
71.060000000000002,14,1992,6
64.939999999999998,15,1992,6
66.019999999999996,16,1992,6
66.920000000000002,17,1992,6
73.040000000000006,18,1992,6
75.920000000000002,19,1992,6
78.079999999999998,20,1992,6
78.079999999999998,21,1992,6
80.060000000000002,22,1992,6
78.980000000000004,23,1992,6
69.980000000000004,24,1992,6
78.079999999999998,25,1992,6
77,26,1992,6
77,27,1992,6
84.920000000000002,28,1992,6
82.04,29,1992,6
75.92,30,1992,6
NA,31,1992,6
71.959999999999994,1,1992,7
68,2,1992,7
75.019999999999996,3,1992,7
77,4,1992,7
80.959999999999994,5,1992,7
84.019999999999996,6,1992,7
84.920000000000002,7,1992,7
75.019999999999996,8,1992,7
80.060000000000002,9,1992,7
78.079999999999998,10,1992,7
75.019999999999996,11,1992,7
,12,1992,7
69.079999999999998,13,1992,7
75.920000000000002,14,1992,7
73.040000000000006,15,1992,7
75.920000000000002,16,1992,7
80.959999999999994,17,1992,7
84.920000000000002,18,1992,7
84.019999999999996,19,1992,7
86,20,1992,7
84.920000000000002,21,1992,7
80.959999999999994,22,1992,7
77,23,1992,7
78.079999999999998,24,1992,7
68,25,1992,7
73.040000000000006,26,1992,7
78.079999999999998,27,1992,7
78.980000000000004,28,1992,7
80.06,29,1992,7
84.02,30,1992,7
84.02,31,1992,7
78.079999999999998,1,1992,8
82.040000000000006,2,1992,8
87.079999999999998,3,1992,8
84.019999999999996,4,1992,8
80.060000000000002,5,1992,8
69.980000000000004,6,1992,8
73.040000000000006,7,1992,8
71.959999999999994,8,1992,8
78.079999999999998,9,1992,8
82.040000000000006,10,1992,8
82.939999999999998,11,1992,8
82.939999999999998,12,1992,8
80.060000000000002,13,1992,8
82.939999999999998,14,1992,8
80.060000000000002,15,1992,8
82.040000000000006,16,1992,8
82.939999999999998,17,1992,8
80.060000000000002,18,1992,8
82.040000000000006,19,1992,8
84.019999999999996,20,1992,8
80.959999999999994,21,1992,8
75.019999999999996,22,1992,8
55.939999999999998,23,1992,8
51.979999999999997,24,1992,8
66.019999999999996,25,1992,8
69.980000000000004,26,1992,8
71.959999999999994,27,1992,8
75.920000000000002,28,1992,8
75.92,29,1992,8
71.06,30,1992,8
71.06,31,1992,8
66.920000000000002,1,1992,9
69.980000000000004,2,1992,9
71.060000000000002,3,1992,9
73.040000000000006,4,1992,9
71.060000000000002,5,1992,9
71.060000000000002,6,1992,9
71.959999999999994,7,1992,9
75.920000000000002,8,1992,9
75.920000000000002,9,1992,9
77,10,1992,9
78.980000000000004,11,1992,9
77,12,1992,9
75.920000000000002,13,1992,9
71.959999999999994,14,1992,9
73.939999999999998,15,1992,9
73.939999999999998,16,1992,9
75.920000000000002,17,1992,9
78.079999999999998,18,1992,9
77,19,1992,9
73.040000000000006,20,1992,9
73.939999999999998,21,1992,9
77,22,1992,9
78.079999999999998,23,1992,9
75.920000000000002,24,1992,9
73.939999999999998,25,1992,9
75.019999999999996,26,1992,9
75.019999999999996,27,1992,9
77,28,1992,9
77,29,1992,9
77,30,1992,9
NA,31,1992,9
75.019999999999996,1,1992,10
73.939999999999998,2,1992,10
71.060000000000002,3,1992,10
69.079999999999998,4,1992,10
69.980000000000004,5,1992,10
71.060000000000002,6,1992,10
71.060000000000002,7,1992,10
62.060000000000002,8,1992,10
69.079999999999998,9,1992,10
71.959999999999994,10,1992,10
73.040000000000006,11,1992,10
73.939999999999998,12,1992,10
75.920000000000002,13,1992,10
73.040000000000006,14,1992,10
64.939999999999998,15,1992,10
66.019999999999996,16,1992,10
66.019999999999996,17,1992,10
71.959999999999994,18,1992,10
71.060000000000002,19,1992,10
69.079999999999998,20,1992,10
69.079999999999998,21,1992,10
62.960000000000001,22,1992,10
66.920000000000002,23,1992,10
66.019999999999996,24,1992,10
57.020000000000003,25,1992,10
57.920000000000002,26,1992,10
62.960000000000001,27,1992,10
60.979999999999997,28,1992,10
51.08,29,1992,10
46.94,30,1992,10
46.04,31,1992,10
50,1,1992,11
55.039999999999999,2,1992,11
57.920000000000002,3,1992,11
39.020000000000003,4,1992,11
41,5,1992,11
46.939999999999998,6,1992,11
48.020000000000003,7,1992,11
59,8,1992,11
55.039999999999999,9,1992,11
46.039999999999999,10,1992,11
44.060000000000002,11,1992,11
39.920000000000002,12,1992,11
48.020000000000003,13,1992,11
51.079999999999998,14,1992,11
55.039999999999999,15,1992,11
60.979999999999997,16,1992,11
55.039999999999999,17,1992,11
53.960000000000001,18,1992,11
51.979999999999997,19,1992,11
48.920000000000002,20,1992,11
33.979999999999997,21,1992,11
44.060000000000002,22,1992,11
44.060000000000002,23,1992,11
35.060000000000002,24,1992,11
35.960000000000001,25,1992,11
30.920000000000002,26,1992,11
42.079999999999998,27,1992,11
48.020000000000003,28,1992,11
44.06,29,1992,11
39.92,30,1992,11
NA,31,1992,11
41,1,1992,12
55.039999999999999,2,1992,12
50,3,1992,12
44.060000000000002,4,1992,12
32,5,1992,12
32,6,1992,12
35.060000000000002,7,1992,12
35.960000000000001,8,1992,12
35.960000000000001,9,1992,12
39.920000000000002,10,1992,12
55.039999999999999,11,1992,12
48.020000000000003,12,1992,12
28.039999999999999,13,1992,12
28.039999999999999,14,1992,12
33.979999999999997,15,1992,12
30.920000000000002,16,1992,12
28.039999999999999,17,1992,12
35.060000000000002,18,1992,12
26.059999999999999,19,1992,12
24.079999999999998,20,1992,12
44.060000000000002,21,1992,12
46.039999999999999,22,1992,12
41,23,1992,12
37.039999999999999,24,1992,12
46.039999999999999,25,1992,12
35.960000000000001,26,1992,12
44.960000000000001,27,1992,12
46.039999999999999,28,1992,12
41,29,1992,12
39.02,30,1992,12
39.02,31,1992,12
46.939999999999998,1,1993,1
46.939999999999998,2,1993,1
39.920000000000002,3,1993,1
37.039999999999999,4,1993,1
42.979999999999997,5,1993,1
39.920000000000002,6,1993,1
39.920000000000002,7,1993,1
39.920000000000002,8,1993,1
35.960000000000001,9,1993,1
35.960000000000001,10,1993,1
35.060000000000002,11,1993,1
33.979999999999997,12,1993,1
42.079999999999998,13,1993,1
39.920000000000002,14,1993,1
37.939999999999998,15,1993,1
37.039999999999999,16,1993,1
42.079999999999998,17,1993,1
42.079999999999998,18,1993,1
39.020000000000003,19,1993,1
35.060000000000002,20,1993,1
44.960000000000001,21,1993,1
50,22,1993,1
53.960000000000001,23,1993,1
35.960000000000001,24,1993,1
46.939999999999998,25,1993,1
46.039999999999999,26,1993,1
46.039999999999999,27,1993,1
53.060000000000002,28,1993,1
51.98,29,1993,1
42.08,30,1993,1
42.08,31,1993,1
41,1,1993,2
39.920000000000002,2,1993,2
44.960000000000001,3,1993,2
37.939999999999998,4,1993,2
39.920000000000002,5,1993,2
37.939999999999998,6,1993,2
51.079999999999998,7,1993,2
51.079999999999998,8,1993,2
44.960000000000001,9,1993,2
39.020000000000003,10,1993,2
37.039999999999999,11,1993,2
42.079999999999998,12,1993,2
44.960000000000001,13,1993,2
39.920000000000002,14,1993,2
37.039999999999999,15,1993,2
37.039999999999999,16,1993,2
37.039999999999999,17,1993,2
46.939999999999998,18,1993,2
48.020000000000003,19,1993,2
41,20,1993,2
35.960000000000001,21,1993,2
35.960000000000001,22,1993,2
42.079999999999998,23,1993,2
46.039999999999999,24,1993,2
35.060000000000002,25,1993,2
37.939999999999998,26,1993,2
44.060000000000002,27,1993,2
44.960000000000001,28,1993,2
NA,29,1993,2
NA,30,1993,2
NA,31,1993,2
39.920000000000002,1,1993,3
35.060000000000002,2,1993,3
50,3,1993,3
50,4,1993,3
46.939999999999998,5,1993,3
55.939999999999998,6,1993,3
51.979999999999997,7,1993,3
57.020000000000003,8,1993,3
59,9,1993,3
57.920000000000002,10,1993,3
55.939999999999998,11,1993,3
50,12,1993,3
42.979999999999997,13,1993,3
53.960000000000001,14,1993,3
46.039999999999999,15,1993,3
55.039999999999999,16,1993,3
55.939999999999998,17,1993,3
55.039999999999999,18,1993,3
53.960000000000001,19,1993,3
57.020000000000003,20,1993,3
55.039999999999999,21,1993,3
59,22,1993,3
62.060000000000002,23,1993,3
62.060000000000002,24,1993,3
55.039999999999999,25,1993,3
57.020000000000003,26,1993,3
48.920000000000002,27,1993,3
35.960000000000001,28,1993,3
37.94,29,1993,3
44.06,30,1993,3
53.96,31,1993,3
59,1,1993,4
57.920000000000002,2,1993,4
57.920000000000002,3,1993,4
60.079999999999998,4,1993,4
60.079999999999998,5,1993,4
51.979999999999997,6,1993,4
44.960000000000001,7,1993,4
50,8,1993,4
59,9,1993,4
60.079999999999998,10,1993,4
62.060000000000002,11,1993,4
60.079999999999998,12,1993,4
55.039999999999999,13,1993,4
48.020000000000003,14,1993,4
51.979999999999997,15,1993,4
57.020000000000003,16,1993,4
60.079999999999998,17,1993,4
62.060000000000002,18,1993,4
60.979999999999997,19,1993,4
60.979999999999997,20,1993,4
66.920000000000002,21,1993,4
69.980000000000004,22,1993,4
66.920000000000002,23,1993,4
62.060000000000002,24,1993,4
60.979999999999997,25,1993,4
66.920000000000002,26,1993,4
69.079999999999998,27,1993,4
66.019999999999996,28,1993,4
69.08,29,1993,4
71.06,30,1993,4
NA,31,1993,4
68,1,1993,5
62.060000000000002,2,1993,5
66.019999999999996,3,1993,5
64.939999999999998,4,1993,5
60.079999999999998,5,1993,5
55.039999999999999,6,1993,5
60.979999999999997,7,1993,5
62.960000000000001,8,1993,5
60.079999999999998,9,1993,5
62.960000000000001,10,1993,5
71.060000000000002,11,1993,5
77,12,1993,5
71.959999999999994,13,1993,5
71.060000000000002,14,1993,5
71.060000000000002,15,1993,5
69.079999999999998,16,1993,5
66.019999999999996,17,1993,5
60.979999999999997,18,1993,5
71.060000000000002,19,1993,5
71.060000000000002,20,1993,5
73.939999999999998,21,1993,5
69.079999999999998,22,1993,5
69.079999999999998,23,1993,5
69.980000000000004,24,1993,5
71.959999999999994,25,1993,5
75.019999999999996,26,1993,5
73.939999999999998,27,1993,5
73.939999999999998,28,1993,5
69.08,29,1993,5
71.96,30,1993,5
78.08,31,1993,5
73.939999999999998,1,1993,6
69.980000000000004,2,1993,6
66.920000000000002,3,1993,6
68,4,1993,6
66.019999999999996,5,1993,6
64.040000000000006,6,1993,6
48.020000000000003,7,1993,6
60.079999999999998,8,1993,6
62.060000000000002,9,1993,6
71.060000000000002,10,1993,6
75.019999999999996,11,1993,6
75.920000000000002,12,1993,6
77,13,1993,6
82.939999999999998,14,1993,6
,15,1993,6
84.019999999999996,16,1993,6
80.060000000000002,17,1993,6
73.040000000000006,18,1993,6
77,19,1993,6
78.980000000000004,20,1993,6
80.959999999999994,21,1993,6
78.980000000000004,22,1993,6
78.079999999999998,23,1993,6
80.959999999999994,24,1993,6
82.939999999999998,25,1993,6
84.920000000000002,26,1993,6
89.060000000000002,27,1993,6
84.920000000000002,28,1993,6
84.02,29,1993,6
82.04,30,1993,6
NA,31,1993,6
82.040000000000006,1,1993,7
82.040000000000006,2,1993,7
80.959999999999994,3,1993,7
75.920000000000002,4,1993,7
75.019999999999996,5,1993,7
78.079999999999998,6,1993,7
82.040000000000006,7,1993,7
84.019999999999996,8,1993,7
82.939999999999998,9,1993,7
80.060000000000002,10,1993,7
80.060000000000002,11,1993,7
82.040000000000006,12,1993,7
75.920000000000002,13,1993,7
75.019999999999996,14,1993,7
77,15,1993,7
78.079999999999998,16,1993,7
75.019999999999996,17,1993,7
75.920000000000002,18,1993,7
75.920000000000002,19,1993,7
78.980000000000004,20,1993,7
77,21,1993,7
78.079999999999998,22,1993,7
75.920000000000002,23,1993,7
75.920000000000002,24,1993,7
77,25,1993,7
78.079999999999998,26,1993,7
80.060000000000002,27,1993,7
84.019999999999996,28,1993,7
86,29,1993,7
82.94,30,1993,7
82.94,31,1993,7
87.079999999999998,1,1993,8
91.040000000000006,2,1993,8
86,3,1993,8
86,4,1993,8
78.079999999999998,5,1993,8
78.980000000000004,6,1993,8
64.040000000000006,7,1993,8
73.939999999999998,8,1993,8
77,9,1993,8
82.040000000000006,10,1993,8
77,11,1993,8
80.060000000000002,12,1993,8
80.060000000000002,13,1993,8
78.079999999999998,14,1993,8
75.019999999999996,15,1993,8
75.920000000000002,16,1993,8
78.079999999999998,17,1993,8
80.060000000000002,18,1993,8
80.959999999999994,19,1993,8
80.060000000000002,20,1993,8
77,21,1993,8
73.939999999999998,22,1993,8
77,23,1993,8
80.060000000000002,24,1993,8
78.980000000000004,25,1993,8
66.920000000000002,26,1993,8
68,27,1993,8
62.960000000000001,28,1993,8
69.98,29,1993,8
69.98,30,1993,8
69.98,31,1993,8
73.939999999999998,1,1993,9
75.920000000000002,2,1993,9
78.980000000000004,3,1993,9
80.959999999999994,4,1993,9
78.980000000000004,5,1993,9
77,6,1993,9
75.019999999999996,7,1993,9
78.079999999999998,8,1993,9
78.980000000000004,9,1993,9
80.959999999999994,10,1993,9
80.060000000000002,11,1993,9
80.060000000000002,12,1993,9
69.980000000000004,13,1993,9
64.040000000000006,14,1993,9
66.019999999999996,15,1993,9
68,16,1993,9
66.920000000000002,17,1993,9
64.939999999999998,18,1993,9
62.960000000000001,19,1993,9
69.980000000000004,20,1993,9
71.060000000000002,21,1993,9
73.939999999999998,22,1993,9
75.019999999999996,23,1993,9
73.040000000000006,24,1993,9
73.040000000000006,25,1993,9
75.019999999999996,26,1993,9
73.040000000000006,27,1993,9
78.980000000000004,28,1993,9
78.98,29,1993,9
77,30,1993,9
NA,31,1993,9
75.920000000000002,1,1993,10
78.079999999999998,2,1993,10
78.079999999999998,3,1993,10
75.920000000000002,4,1993,10
75.920000000000002,5,1993,10
71.959999999999994,6,1993,10
51.979999999999997,7,1993,10
57.920000000000002,8,1993,10
57.020000000000003,9,1993,10
62.960000000000001,10,1993,10
69.079999999999998,11,1993,10
62.060000000000002,12,1993,10
64.040000000000006,13,1993,10
66.019999999999996,14,1993,10
64.040000000000006,15,1993,10
55.939999999999998,16,1993,10
50,17,1993,10
50,18,1993,10
50,19,1993,10
53.060000000000002,20,1993,10
57.920000000000002,21,1993,10
64.939999999999998,22,1993,10
64.040000000000006,23,1993,10
66.019999999999996,24,1993,10
66.920000000000002,25,1993,10
64.939999999999998,26,1993,10
57.020000000000003,27,1993,10
50,28,1993,10
59,29,1993,10
57.92,30,1993,10
53.06,31,1993,10
60.079999999999998,1,1993,11
55.939999999999998,2,1993,11
51.079999999999998,3,1993,11
60.079999999999998,4,1993,11
57.920000000000002,5,1993,11
55.039999999999999,6,1993,11
53.060000000000002,7,1993,11
57.920000000000002,8,1993,11
57.920000000000002,9,1993,11
60.979999999999997,10,1993,11
57.020000000000003,11,1993,11
39.920000000000002,12,1993,11
35.060000000000002,13,1993,11
35.960000000000001,14,1993,11
30.920000000000002,15,1993,11
35.960000000000001,16,1993,11
42.079999999999998,17,1993,11
50,18,1993,11
50,19,1993,11
46.039999999999999,20,1993,11
46.939999999999998,21,1993,11
57.020000000000003,22,1993,11
48.020000000000003,23,1993,11
44.960000000000001,24,1993,11
42.979999999999997,25,1993,11
35.060000000000002,26,1993,11
39.920000000000002,27,1993,11
46.939999999999998,28,1993,11
57.92,29,1993,11
51.08,30,1993,11
NA,31,1993,11
46.039999999999999,1,1993,12
44.060000000000002,2,1993,12
51.079999999999998,3,1993,12
44.960000000000001,4,1993,12
51.979999999999997,5,1993,12
53.960000000000001,6,1993,12
51.079999999999998,7,1993,12
51.979999999999997,8,1993,12
48.020000000000003,9,1993,12
53.960000000000001,10,1993,12
53.060000000000002,11,1993,12
53.060000000000002,12,1993,12
33.079999999999998,13,1993,12
41,14,1993,12
50,15,1993,12
30.02,16,1993,12
33.079999999999998,17,1993,12
35.060000000000002,18,1993,12
44.060000000000002,19,1993,12
44.060000000000002,20,1993,12
33.979999999999997,21,1993,12
37.939999999999998,22,1993,12
37.039999999999999,23,1993,12
26.059999999999999,24,1993,12
39.920000000000002,25,1993,12
42.979999999999997,26,1993,12
48.920000000000002,27,1993,12
39.920000000000002,28,1993,12
44.96,29,1993,12
37.94,30,1993,12
41,31,1993,12
50,1,1994,1
51.079999999999998,2,1994,1
51.079999999999998,3,1994,1
55.039999999999999,4,1994,1
57.020000000000003,5,1994,1
50,6,1994,1
33.979999999999997,7,1994,1
44.060000000000002,8,1994,1
51.079999999999998,9,1994,1
46.039999999999999,10,1994,1
37.939999999999998,11,1994,1
46.039999999999999,12,1994,1
44.960000000000001,13,1994,1
46.039999999999999,14,1994,1
50,15,1994,1
51.979999999999997,16,1994,1
51.079999999999998,17,1994,1
53.960000000000001,18,1994,1
53.960000000000001,19,1994,1
57.920000000000002,20,1994,1
57.020000000000003,21,1994,1
57.020000000000003,22,1994,1
55.939999999999998,23,1994,1
51.079999999999998,24,1994,1
48.920000000000002,25,1994,1
35.960000000000001,26,1994,1
35.960000000000001,27,1994,1
35.060000000000002,28,1994,1
37.04,29,1994,1
37.94,30,1994,1
35.96,31,1994,1
26.059999999999999,1,1994,2
26.059999999999999,2,1994,2
42.979999999999997,3,1994,2
42.979999999999997,4,1994,2
33.079999999999998,5,1994,2
42.979999999999997,6,1994,2
44.960000000000001,7,1994,2
35.960000000000001,8,1994,2
35.060000000000002,9,1994,2
39.020000000000003,10,1994,2
46.939999999999998,11,1994,2
35.060000000000002,12,1994,2
28.940000000000001,13,1994,2
35.960000000000001,14,1994,2
50,15,1994,2
53.960000000000001,16,1994,2
55.039999999999999,17,1994,2
51.979999999999997,18,1994,2
37.939999999999998,19,1994,2
30.02,20,1994,2
39.920000000000002,21,1994,2
37.939999999999998,22,1994,2
33.079999999999998,23,1994,2
44.960000000000001,24,1994,2
51.079999999999998,25,1994,2
57.020000000000003,26,1994,2
53.060000000000002,27,1994,2
50,28,1994,2
NA,29,1994,2
NA,30,1994,2
NA,31,1994,2
46.939999999999998,1,1994,3
51.979999999999997,2,1994,3
55.939999999999998,3,1994,3
57.920000000000002,4,1994,3
57.020000000000003,5,1994,3
53.960000000000001,6,1994,3
51.979999999999997,7,1994,3
37.039999999999999,8,1994,3
44.960000000000001,9,1994,3
53.060000000000002,10,1994,3
51.979999999999997,11,1994,3
46.939999999999998,12,1994,3
48.020000000000003,13,1994,3
50,14,1994,3
57.020000000000003,15,1994,3
66.019999999999996,16,1994,3
60.979999999999997,17,1994,3
60.979999999999997,18,1994,3
53.060000000000002,19,1994,3
48.920000000000002,20,1994,3
48.920000000000002,21,1994,3
53.960000000000001,22,1994,3
51.079999999999998,23,1994,3
48.920000000000002,24,1994,3
48.920000000000002,25,1994,3
42.079999999999998,26,1994,3
37.939999999999998,27,1994,3
42.979999999999997,28,1994,3
55.04,29,1994,3
60.08,30,1994,3
55.04,31,1994,3
62.060000000000002,1,1994,4
60.979999999999997,2,1994,4
62.060000000000002,3,1994,4
60.079999999999998,4,1994,4
55.039999999999999,5,1994,4
51.079999999999998,6,1994,4
53.960000000000001,7,1994,4
55.039999999999999,8,1994,4
50,9,1994,4
42.979999999999997,10,1994,4
39.920000000000002,11,1994,4
53.960000000000001,12,1994,4
60.979999999999997,13,1994,4
62.960000000000001,14,1994,4
64.040000000000006,15,1994,4
66.920000000000002,16,1994,4
71.060000000000002,17,1994,4
71.060000000000002,18,1994,4
71.959999999999994,19,1994,4
73.040000000000006,20,1994,4
73.040000000000006,21,1994,4
71.959999999999994,22,1994,4
68,23,1994,4
62.060000000000002,24,1994,4
42.979999999999997,25,1994,4
37.939999999999998,26,1994,4
41,27,1994,4
42.979999999999997,28,1994,4
46.94,29,1994,4
51.98,30,1994,4
NA,31,1994,4
57.920000000000002,1,1994,5
57.020000000000003,2,1994,5
62.060000000000002,3,1994,5
64.040000000000006,4,1994,5
69.980000000000004,5,1994,5
66.920000000000002,6,1994,5
62.960000000000001,7,1994,5
57.920000000000002,8,1994,5
57.920000000000002,9,1994,5
50,10,1994,5
60.079999999999998,11,1994,5
57.020000000000003,12,1994,5
66.920000000000002,13,1994,5
66.019999999999996,14,1994,5
69.079999999999998,15,1994,5
69.980000000000004,16,1994,5
62.960000000000001,17,1994,5
60.079999999999998,18,1994,5
60.079999999999998,19,1994,5
57.020000000000003,20,1994,5
60.979999999999997,21,1994,5
68,22,1994,5
69.980000000000004,23,1994,5
73.040000000000006,24,1994,5
62.960000000000001,25,1994,5
53.060000000000002,26,1994,5
62.960000000000001,27,1994,5
69.980000000000004,28,1994,5
71.96,29,1994,5
77,30,1994,5
78.08,31,1994,5
75.019999999999996,1,1994,6
78.079999999999998,2,1994,6
80.060000000000002,3,1994,6
78.079999999999998,4,1994,6
75.920000000000002,5,1994,6
75.920000000000002,6,1994,6
73.939999999999998,7,1994,6
73.939999999999998,8,1994,6
77,9,1994,6
82.939999999999998,10,1994,6
84.920000000000002,11,1994,6
82.939999999999998,12,1994,6
82.040000000000006,13,1994,6
80.060000000000002,14,1994,6
77,15,1994,6
73.939999999999998,16,1994,6
78.079999999999998,17,1994,6
75.920000000000002,18,1994,6
78.079999999999998,19,1994,6
78.079999999999998,20,1994,6
75.019999999999996,21,1994,6
66.019999999999996,22,1994,6
84.019999999999996,23,1994,6
87.079999999999998,24,1994,6
91.040000000000006,25,1994,6
91.040000000000006,26,1994,6
91.040000000000006,27,1994,6
87.079999999999998,28,1994,6
91.04,29,1994,6
91.04,30,1994,6
NA,31,1994,6
91.040000000000006,1,1994,7
89.959999999999994,2,1994,7
82.939999999999998,3,1994,7
82.040000000000006,4,1994,7
78.079999999999998,5,1994,7
78.980000000000004,6,1994,7
82.939999999999998,7,1994,7
84.920000000000002,8,1994,7
87.079999999999998,9,1994,7
87.079999999999998,10,1994,7
87.079999999999998,11,1994,7
86,12,1994,7
84.920000000000002,13,1994,7
87.079999999999998,14,1994,7
84.920000000000002,15,1994,7
84.019999999999996,16,1994,7
87.079999999999998,17,1994,7
87.079999999999998,18,1994,7
78.079999999999998,19,1994,7
69.079999999999998,20,1994,7
78.980000000000004,21,1994,7
82.939999999999998,22,1994,7
80.060000000000002,23,1994,7
80.060000000000002,24,1994,7
73.040000000000006,25,1994,7
80.959999999999994,26,1994,7
86,27,1994,7
86,28,1994,7
82.04,29,1994,7
82.94,30,1994,7
